interface_id,firewall_id,vdom_id,interface_name,ip_address,mask,type,vlan_id,description,status,physical_interface_name,last_updated
599,152,133,SWIFT-AUTH,10.85.40.1,28,interface,801,,,,2025-06-19 10:16:35.285797
600,152,133,SWIFT-TEST-APP,10.85.40.17,28,interface,802,,,,2025-06-19 10:16:35.285797
601,152,133,SWIFT-PROD-APP,10.85.40.33,28,interface,803,,,,2025-06-19 10:16:35.285797
602,152,133,SWIFT-TEST-DB,10.85.40.97,28,interface,907,,,,2025-06-19 10:16:35.285797
603,152,133,SWIFT-PROD-DB,10.85.40.113,28,interface,908,,,,2025-06-19 10:16:35.285797
604,152,133,SWIFT-JUMP,10.85.40.241,28,interface,916,,,,2025-06-19 10:16:35.285797
605,152,133,SWIFT-SCAN,10.85.40.225,28,interface,915,,,,2025-06-19 10:16:35.285797
606,152,133,SWIFT-MGMT,10.85.40.209,28,interface,914,,,,2025-06-19 10:16:35.285797
607,152,133,SWIFT-VPN-PRIV,192.168.20.1,28,interface,901,,,,2025-06-19 10:16:35.285797
608,152,133,SWIFT-VPN-PUB,172.20.20.1,28,interface,902,,,,2025-06-19 10:16:35.285797
609,152,130,DMZ-Third-Plat4,10.85.103.9,29,interface,257,Assyst 816767 KKO 20190226,,,2025-06-19 10:16:35.285797
610,152,130,DMZ-Third-Bizto,10.85.103.1,29,interface,256,Assyst 816380 KKO 20190226,,,2025-06-19 10:16:35.285797
611,152,130,DMZ-Third-RMC,10.85.103.17,29,interface,258,FKA 31/07/2019 834818,,,2025-06-19 10:16:35.285797
612,152,130,DMZ-Third-EMERG,10.85.103.25,29,interface,259,DMZ-Third-EMERGYA,,,2025-06-19 10:16:35.285797
613,152,130,DMZ-externe-SBC,10.85.116.1,28,interface,220,DMZ-externe-SBC,,,2025-06-19 10:16:35.285797
614,152,130,DMZ-Interne-SBC,10.85.115.1,28,interface,219,DMZ-Interne-SBC,,,2025-06-19 10:16:35.285797
615,152,130,DMZ-th-ZSCALER,10.85.103.33,29,interface,260,DMZ-th-ZSCALER,,,2025-06-19 10:16:35.285797
616,157,135,core-app-mgt,172.31.194.129,25,interface,105,,,,2025-06-19 10:16:35.285797
617,157,135,core-mm-prod,172.31.195.1,25,interface,107,,,,2025-06-19 10:16:35.285797
618,157,135,core-infra-prod,172.31.193.1,25,interface,101,,,,2025-06-19 10:16:35.285797
619,157,135,core-app-prod,172.31.194.1,25,interface,104,,,,2025-06-19 10:16:35.285797
620,157,135,core-mm-prd-mgt,172.31.195.129,25,interface,108,,,,2025-06-19 10:16:35.285797
621,157,135,core-voip,172.31.197.1,24,interface,111,,,,2025-06-19 10:16:35.285797
622,157,135,core-pgd-fe,172.31.202.1,25,interface,116,,,,2025-06-19 10:16:35.285797
623,157,135,core-pgd-be,172.31.202.129,25,interface,117,,,,2025-06-19 10:16:35.285797
624,157,135,core-pgd-mgt,172.31.203.1,25,interface,118,,,,2025-06-19 10:16:35.285797
625,157,135,core-ass-fe,172.31.204.1,25,interface,122,,,,2025-06-19 10:16:35.285797
626,157,135,core-ass-be,172.31.204.129,25,interface,123,,,,2025-06-19 10:16:35.285797
627,157,135,core-ass-mgt,172.31.205.1,25,interface,124,,,,2025-06-19 10:16:35.285797
628,157,135,core-ada-fe,172.31.206.1,25,interface,128,,,,2025-06-19 10:16:35.285797
629,157,135,core-ada-be,172.31.206.129,25,interface,129,,,,2025-06-19 10:16:35.285797
630,157,135,core-ada-mgt,172.31.207.1,25,interface,130,,,,2025-06-19 10:16:35.285797
631,157,135,core-pch-fe,172.31.208.1,25,interface,134,,,,2025-06-19 10:16:35.285797
632,157,135,core-pch-be,172.31.208.129,25,interface,135,,,,2025-06-19 10:16:35.285797
633,157,135,core-pch-mgt,172.31.209.1,25,interface,136,,,,2025-06-19 10:16:35.285797
634,157,135,core-sre-fe,172.31.210.1,25,interface,140,,,,2025-06-19 10:16:35.285797
635,157,135,core-sre-be,172.31.210.129,25,interface,141,,,,2025-06-19 10:16:35.285797
636,157,135,core-sre-mgt,172.31.211.1,25,interface,142,,,,2025-06-19 10:16:35.285797
637,157,135,core-ccg-fe,172.31.212.1,25,interface,146,,,,2025-06-19 10:16:35.285797
638,157,135,core-ccg-be,172.31.212.129,25,interface,147,,,,2025-06-19 10:16:35.285797
639,157,135,core-ccg-mgt,172.31.213.1,25,interface,148,,,,2025-06-19 10:16:35.285797
640,157,135,core-hcpn-fe,172.31.214.1,25,interface,152,,,,2025-06-19 10:16:35.285797
641,157,135,core-hcpn-be,172.31.214.129,25,interface,153,,,,2025-06-19 10:16:35.285797
642,157,135,core-hcpn-mgt,172.31.215.1,25,interface,154,,,,2025-06-19 10:16:35.285797
643,157,135,core-cpl-fe,172.31.216.1,25,interface,158,,,,2025-06-19 10:16:35.285797
644,157,135,core-cpl-be,172.31.216.129,25,interface,159,,,,2025-06-19 10:16:35.285797
645,157,135,core-cpl-mgt,172.31.217.1,25,interface,160,,,,2025-06-19 10:16:35.285797
646,157,134,service-net-vrf,172.16.1.1,29,interface,951,,,,2025-06-19 10:16:35.285797
647,157,135,dimetra-monitor,172.31.224.1,24,interface,11,,,,2025-06-19 10:16:35.285797
648,157,135,dimetra-ra,172.31.227.1,24,interface,14,,,,2025-06-19 10:16:35.285797
649,157,134,root-renita0,1.1.1.1,29,interface,10,,,,2025-06-19 10:16:35.285797
650,157,135,root-renita1,1.1.1.2,29,interface,10,,,,2025-06-19 10:16:35.285797
651,157,135,cr-01-cc,172.30.255.1,29,interface,301,,,,2025-06-19 10:16:35.285797
652,157,135,cr-02-cc,172.30.255.9,29,interface,302,,,,2025-06-19 10:16:35.285797
653,157,135,dimetra-shrtdat,172.31.225.1,24,interface,12,,,,2025-06-19 10:16:35.285797
654,157,135,dimetra-pktdata,172.31.226.1,24,interface,13,,,,2025-06-19 10:16:35.285797
655,157,135,core-vdi-stream,172.31.199.1,24,interface,113,,,,2025-06-19 10:16:35.285797
656,157,134,mgt-net-vrf,172.16.1.41,29,interface,956,*** TO Management VRF ***,,,2025-06-19 10:16:35.285797
657,157,134,inband-external,172.29.130.73,29,interface,996,,,,2025-06-19 10:16:35.285797
658,157,135,trs-03-sennig,172.31.233.65,27,interface,403,Senningen CT,,,2025-06-19 10:16:35.285797
659,157,135,trs-01-cloche,172.31.233.1,27,interface,401,Post Emile Bian,,,2025-06-19 10:16:35.285797
660,157,135,trs-02-leudel,172.31.233.33,27,interface,402,Leudelange Ccom,,,2025-06-19 10:16:35.285797
661,157,134,infra-mgt-srv,172.31.255.1,24,interface,962,,,,2025-06-19 10:16:35.285797
662,157,135,core-infra-mgt,172.31.193.129,25,interface,103,,,,2025-06-19 10:16:35.285797
663,157,135,cr-04-cc,172.30.255.25,29,interface,304,,,,2025-06-19 10:16:35.285797
664,157,135,cr-03-cc,172.30.255.17,29,interface,303,,,,2025-06-19 10:16:35.285797
665,157,135,cr-05-cc,172.30.255.33,29,interface,305,,,,2025-06-19 10:16:35.285797
666,157,135,cr-06-cc,172.30.255.41,29,interface,306,,,,2025-06-19 10:16:35.285797
667,157,135,cr-07-cc,172.30.255.49,29,interface,307,,,,2025-06-19 10:16:35.285797
668,157,135,cr-08-cc,172.30.255.57,29,interface,308,,,,2025-06-19 10:16:35.285797
669,157,135,core-mm-dwh,172.31.196.1,25,interface,110,,,,2025-06-19 10:16:35.285797
670,157,135,dimetra-sipprox,172.31.228.1,24,interface,15,CTASK0011169 20160425 ODELUIS,,,2025-06-19 10:16:35.285797
671,157,135,dimetra-interco,172.31.229.1,24,interface,16,Dimetra Interconnect Subnet,,,2025-06-19 10:16:35.285797
672,157,135,ren-trs-see,172.31.233.97,27,interface,404,,,,2025-06-19 10:16:35.285797
673,157,134,shared-it,172.16.1.54,29,interface,912,*** To Shared-IT ***,,,2025-06-19 10:16:35.285797
674,157,134,cust-shared_1,172.16.1.57,29,interface,915,p2p_cust-shared_link1-RCE,,,2025-06-19 10:16:35.285797
675,157,134,cust-shared_2,172.16.1.65,29,interface,916,p2p_cust_shared_link2-RCS,,,2025-06-19 10:16:35.285797
676,157,134,loopback0,1.1.1.254,32,loopback,,None,,,2025-06-19 10:16:35.285797
677,159,136,service-net-vrf,172.16.0.1,29,interface,951,,,,2025-06-19 10:16:35.285797
678,159,137,core-app-mgt,172.31.130.129,25,interface,105,,,,2025-06-19 10:16:35.285797
679,159,137,core-mm-prod,172.31.131.1,25,interface,107,Core Management and Monitoring,,,2025-06-19 10:16:35.285797
680,159,137,core-app-prod,172.31.130.1,25,interface,104,,,,2025-06-19 10:16:35.285797
681,159,137,core-mm-prd-mgt,172.31.131.129,25,interface,108,,,,2025-06-19 10:16:35.285797
682,159,137,core-mm-mgt,172.31.132.1,24,interface,110,Core Monitoring and Management (Management),,,2025-06-19 10:16:35.285797
683,159,137,core-voip,172.31.133.1,24,interface,111,,,,2025-06-19 10:16:35.285797
684,159,137,core-pgd-fe,172.31.138.1,25,interface,116,PGD Frontend,,,2025-06-19 10:16:35.285797
685,159,137,core-pgd-be,172.31.138.129,25,interface,117,PGD Backend,,,2025-06-19 10:16:35.285797
686,159,137,core-pgd-mgt,172.31.139.1,25,interface,118,PGD Management,,,2025-06-19 10:16:35.285797
687,159,137,core-ass-fe,172.31.140.1,25,interface,122,ASS Frontend,,,2025-06-19 10:16:35.285797
688,159,137,core-ass-be,172.31.140.129,25,interface,123,ASS Backend,,,2025-06-19 10:16:35.285797
689,159,137,core-ass-mgt,172.31.141.1,25,interface,124,ASS Management,,,2025-06-19 10:16:35.285797
690,159,137,core-ada-fe,172.31.142.1,25,interface,128,ADA Frontend,,,2025-06-19 10:16:35.285797
691,159,137,core-ada-be,172.31.142.129,25,interface,129,ADA Backend,,,2025-06-19 10:16:35.285797
692,159,137,core-ada-mgt,172.31.143.1,25,interface,130,ADA Management,,,2025-06-19 10:16:35.285797
693,159,137,core-pch-fe,172.31.144.1,25,interface,134,PCH Frontend,,,2025-06-19 10:16:35.285797
694,159,137,core-pch-be,172.31.144.129,25,interface,135,PCH Backend,,,2025-06-19 10:16:35.285797
695,159,137,core-pch-mgt,172.31.145.1,25,interface,136,PCH Management,,,2025-06-19 10:16:35.285797
696,159,137,core-sre-fe,172.31.146.1,25,interface,140,SRE Frontend,,,2025-06-19 10:16:35.285797
697,159,137,core-sre-be,172.31.146.129,25,interface,141,SRE Backend,,,2025-06-19 10:16:35.285797
698,159,137,core-sre-mgt,172.31.147.1,25,interface,142,SRE Management,,,2025-06-19 10:16:35.285797
699,159,137,core-ccg-fe,172.31.148.1,25,interface,146,CCG Frontend,,,2025-06-19 10:16:35.285797
700,159,137,core-ccg-be,172.31.148.129,25,interface,147,CCG Backend,,,2025-06-19 10:16:35.285797
701,159,137,core-ccg-mgt,172.31.149.1,25,interface,148,CCG Management,,,2025-06-19 10:16:35.285797
702,159,137,core-hcpn-fe,172.31.150.1,25,interface,152,HCPN Frontend,,,2025-06-19 10:16:35.285797
703,159,137,core-hcpn-be,172.31.150.129,25,interface,153,HCPN Backend,,,2025-06-19 10:16:35.285797
704,159,137,core-hcpn-mgt,172.31.151.1,25,interface,154,HCPN Management,,,2025-06-19 10:16:35.285797
705,159,137,core-cpl-fe,172.31.152.1,25,interface,158,CPL Frontend,,,2025-06-19 10:16:35.285797
706,159,137,core-cpl-be,172.31.152.129,25,interface,159,CPL Backend,,,2025-06-19 10:16:35.285797
707,159,137,core-cpl-mgt,172.31.153.1,25,interface,160,CPL Management,,,2025-06-19 10:16:35.285797
708,159,137,core-infra-prod,172.31.129.1,25,interface,101,core infrastructure vlan,,,2025-06-19 10:16:35.285797
709,159,136,mgt-net-vrf,172.16.0.41,29,interface,956,,,,2025-06-19 10:16:35.285797
710,159,136,inband-external,172.29.128.73,29,interface,996,,,,2025-06-19 10:16:35.285797
711,159,137,core-vdi-stream,172.31.135.1,24,interface,113,,,,2025-06-19 10:16:35.285797
712,159,137,dimetra-monitor,172.31.160.1,24,interface,11,,,,2025-06-19 10:16:35.285797
713,159,137,dimetra-shrtdat,172.31.161.1,24,interface,12,,,,2025-06-19 10:16:35.285797
714,159,137,dimetra-pktdata,172.31.162.1,24,interface,13,,,,2025-06-19 10:16:35.285797
715,159,137,dimetra-ra,172.31.163.1,24,interface,14,,,,2025-06-19 10:16:35.285797
716,159,137,cr-01-cc,172.30.255.1,29,interface,301,"REN-MC-CITPOL ",,,2025-06-19 10:16:35.285797
717,159,137,cr-02-cc,172.30.255.9,29,interface,302,"REN-BC-CIPLUX ",,,2025-06-19 10:16:35.285797
718,159,137,cr-19-cc,172.30.255.145,29,interface,319,"REN-CR-CHATSE ",,,2025-06-19 10:16:35.285797
719,159,136,root-renita0,1.1.1.1,29,interface,10,,,,2025-06-19 10:16:35.285797
720,159,137,root-renita1,1.1.1.2,29,interface,10,,,,2025-06-19 10:16:35.285797
721,159,137,cr-03-cc,172.30.255.17,29,interface,303,"REN-RC-CICAPN ",,,2025-06-19 10:16:35.285797
722,159,137,cr-06-cc,172.30.255.41,29,interface,306,"REN-RC-CIPGRE ",,,2025-06-19 10:16:35.285797
723,159,137,cr-07-cc,172.30.255.49,29,interface,307,"REN-RC-CIPMER ",,,2025-06-19 10:16:35.285797
724,159,137,cr-08-cc,172.30.255.57,29,interface,308,,,,2025-06-19 10:16:35.285797
725,159,137,cr-09-cc,172.30.255.65,29,interface,309,"REN-BC-CITPOL ",,,2025-06-19 10:16:35.285797
726,159,137,cr-10-cc,172.30.255.73,29,interface,310,REN-CR-APASIG,,,2025-06-19 10:16:35.285797
727,159,137,cr-11-cc,172.30.255.81,29,interface,311,REN-CR-APBSIG,,,2025-06-19 10:16:35.285797
728,159,137,cr-12-cc,172.30.255.89,29,interface,312,"REN-RC-CIMERT ",,,2025-06-19 10:16:35.285797
729,159,137,cr-13-cc,172.30.255.97,29,interface,313,"REN-RC-CILUXE ",,,2025-06-19 10:16:35.285797
730,159,137,cr-14-cc,172.30.255.105,29,interface,314,"REN-MC-DDAHAM ",,,2025-06-19 10:16:35.285797
731,159,137,cr-15-cc,172.30.255.113,29,interface,315,"REN-BC-CDHOWA ",,,2025-06-19 10:16:35.285797
732,159,137,cr-16-cc,172.30.255.121,29,interface,316,"REN-CR-SREBAL ",,,2025-06-19 10:16:35.285797
733,159,137,cr-17-cc,172.30.255.129,29,interface,317,,,,2025-06-19 10:16:35.285797
734,159,137,cr-18-cc,172.30.255.137,29,interface,318,"REN-CR-CITALU ",,,2025-06-19 10:16:35.285797
735,159,137,cr-20-cc,172.30.255.153,29,interface,320,"REN-CR-CCOLEU ",,,2025-06-19 10:16:35.285797
736,159,137,cr-21-cc,172.30.255.161,29,interface,321,,,,2025-06-19 10:16:35.285797
737,159,137,cr-22-cc,172.30.255.169,29,interface,322,REN-RC-CIETTE,,,2025-06-19 10:16:35.285797
738,159,137,cr-23-cc,172.30.255.177,29,interface,323,REN-NB-WALFER,,,2025-06-19 10:16:35.285797
739,159,137,cr-24-cc,172.30.255.185,29,interface,324,REN-RC-CIESCH,,,2025-06-19 10:16:35.285797
740,159,137,cr-30-cc,172.30.255.233,29,interface,330,,,,2025-06-19 10:16:35.285797
741,159,137,cr-04-cc,172.30.255.25,29,interface,304,"REN-RC-CIDIEK ",,,2025-06-19 10:16:35.285797
742,159,137,cr-05-cc,172.30.255.33,29,interface,305,,,,2025-06-19 10:16:35.285797
743,159,137,cr-25-cc,172.30.255.193,29,interface,325,REN-BC-CITALX,,,2025-06-19 10:16:35.285797
744,159,137,cr-26-cc,172.30.255.201,29,interface,326,,,,2025-06-19 10:16:35.285797
745,159,137,cr-27-cc,172.30.255.209,29,interface,327,REN-RC-CILINT,,,2025-06-19 10:16:35.285797
746,159,137,cr-28-cc,172.30.255.217,29,interface,328,,,,2025-06-19 10:16:35.285797
747,159,137,cr-29-cc,172.30.255.225,29,interface,329,,,,2025-06-19 10:16:35.285797
748,159,137,cr-31-cc,172.30.255.241,29,interface,331,,,,2025-06-19 10:16:35.285797
749,159,137,cr-32-cc,172.30.255.249,29,interface,332,,,,2025-06-19 10:16:35.285797
750,159,137,dummy,1.2.3.4,32,interface,110,,,,2025-06-19 10:16:35.285797
751,159,137,rs-01,172.31.177.97,27,interface,401,LUX-ALDRINGEN-POSTES,,,2025-06-19 10:16:35.285797
752,159,137,rs-02,172.31.172.97,27,interface,402,ALTRIER-RIPPIGERKOPP,,,2025-06-19 10:16:35.285797
753,159,137,rs-03,172.31.179.97,27,interface,403,REMICH-SCHEIERBIERG,,,2025-06-19 10:16:35.285797
754,159,137,rs-04,172.31.176.33,27,interface,404,JUNGLINSTER-HEED,,,2025-06-19 10:16:35.285797
755,159,137,rs-05,172.31.172.161,27,interface,405,BELVAUX-PAKEBIERG,,,2025-06-19 10:16:35.285797
756,159,137,rs-06,172.31.173.65,27,interface,406,BINSFELD,,,2025-06-19 10:16:35.285797
757,159,137,rs-07,172.31.175.225,27,interface,407,HOWALD-CHATEAU,,,2025-06-19 10:16:35.285797
758,159,137,rs-08,172.31.173.97,27,interface,408,BLASCHETTE,,,2025-06-19 10:16:35.285797
759,159,137,rs-09,172.31.175.97,27,interface,409,HARLANGE-POTEAU,,,2025-06-19 10:16:35.285797
760,159,137,rs-10,172.31.174.129,27,interface,410,ECHTERNACH-HAUT,,,2025-06-19 10:16:35.285797
761,159,137,rs-11,172.31.178.65,27,interface,411,MACHTUM,,,2025-06-19 10:16:35.285797
762,159,137,rs-12,172.31.174.97,27,interface,412,DUD-BURANGE-CT,,,2025-06-19 10:16:35.285797
763,159,137,rs-13,172.31.177.193,27,interface,413,LUX-FORT-NEIPPERG-PARKING,,,2025-06-19 10:16:35.285797
764,159,137,rs-14,172.31.174.1,27,interface,414,DIEKIRCH-HAUT,,,2025-06-19 10:16:35.285797
765,159,137,rs-15,172.31.178.129,27,interface,415,MERSCH-ZI,,,2025-06-19 10:16:35.285797
766,159,137,rs-16,172.31.173.225,27,interface,416,DALHEIM,,,2025-06-19 10:16:35.285797
767,159,137,rs-17,172.31.180.225,27,interface,417,WALFERDANGE-STEP,,,2025-06-19 10:16:35.285797
768,159,137,rs-18,172.31.176.65,27,interface,418,KAUTENBACH-ANTENNE,,,2025-06-19 10:16:35.285797
769,159,137,rs-19,172.31.180.193,27,interface,419,VIANDEN-SCHANK,,,2025-06-19 10:16:35.285797
770,159,137,rs-20,172.31.178.33,27,interface,420,LUX-RTE-ARLON-CHATEAU,,,2025-06-19 10:16:35.285797
771,159,137,rs-21,172.31.177.33,27,interface,421,LEUDELANGE-ZI-CHATEAU,,,2025-06-19 10:16:35.285797
772,159,137,rs-22,172.31.177.1,27,interface,422,LELLIG-BASSIN,,,2025-06-19 10:16:35.285797
773,159,137,rs-23,172.31.174.225,27,interface,423,ESELBORN-LENTZWEILER,,,2025-06-19 10:16:35.285797
774,159,137,rs-24,172.31.174.65,27,interface,424,DONCOLS-BASSIN,,,2025-06-19 10:16:35.285797
775,159,137,rs-25,172.31.178.161,27,interface,425,NEIDHAUSEN,,,2025-06-19 10:16:35.285797
776,159,137,rs-26,172.31.178.225,27,interface,426,PERLE-CHATEAU,,,2025-06-19 10:16:35.285797
777,159,137,rs-27,172.31.177.129,27,interface,427,LUX-CESSANGE-CHATEAU,,,2025-06-19 10:16:35.285797
778,159,137,rs-28,172.31.178.193,27,interface,428,PAFEBIERG-Police,,,2025-06-19 10:16:35.285797
779,159,137,rs-29,172.31.176.129,27,interface,429,KEHMEN,,,2025-06-19 10:16:35.285797
780,159,137,rs-30,172.31.173.193,27,interface,430,CONTERN-SYREN-CHATEAU,,,2025-06-19 10:16:35.285797
781,159,137,rs-31,172.31.173.1,27,interface,431,BETTEMBOURG-ANTENNE,,,2025-06-19 10:16:35.285797
782,159,137,rs-32,172.31.173.161,27,interface,432,CLERVAUX-REULER,,,2025-06-19 10:16:35.285797
783,159,137,rs-33,172.31.177.225,27,interface,433,LUX-KIRCHBERG-CCK,,,2025-06-19 10:16:35.285797
784,159,137,rs-34,172.31.179.1,27,interface,434,REHBERG,,,2025-06-19 10:16:35.285797
785,159,137,rs-35,172.31.176.1,27,interface,435,HULDANGE-Chateau,,,2025-06-19 10:16:35.285797
786,159,137,rs-36,172.31.179.129,27,interface,436,RIESENHOF,,,2025-06-19 10:16:35.285797
787,159,137,rs-37,172.31.181.1,27,interface,437,WASSERBILLIG-DOUANE,,,2025-06-19 10:16:35.285797
788,159,137,rs-38,172.31.174.161,27,interface,438,ESCH-ALZETTE-POLICE,,,2025-06-19 10:16:35.285797
789,159,137,rs-39,172.31.175.65,27,interface,439,FINDEL-BUSINESS-CENTER-POLICE,,,2025-06-19 10:16:35.285797
790,159,137,rs-40,172.31.175.33,27,interface,440,FINDEL-AEROGARE,,,2025-06-19 10:16:35.285797
791,159,137,rs-41,172.31.172.1,27,interface,441,A13-BURMERANGE-TUNNEL,,,2025-06-19 10:16:35.285797
792,159,137,rs-42,4.4.4.1,32,interface,442,,,,2025-06-19 10:16:35.285797
793,159,137,rs-43,172.31.172.33,27,interface,443,A7-LINTGEN-TUNNEL-GOUSSELERBIERG,,,2025-06-19 10:16:35.285797
794,159,137,rs-44,172.31.172.65,27,interface,444,A7-TUNNEL-GROUFT-NORD,,,2025-06-19 10:16:35.285797
795,159,137,rs-45,172.31.172.193,27,interface,445,BERDORF-VOX,,,2025-06-19 10:16:35.285797
796,159,137,rs-46,172.31.172.225,27,interface,446,BERTRANGE-TOSSEBIERG,,,2025-06-19 10:16:35.285797
797,159,137,rs-47,172.31.173.33,27,interface,447,BEYREN-TANGO,,,2025-06-19 10:16:35.285797
798,159,137,rs-48,172.31.173.129,27,interface,448,BRIDEL-CHATEAU,,,2025-06-19 10:16:35.285797
799,159,137,rs-49,172.31.174.33,27,interface,449,DIPPACH-ANTENNE,,,2025-06-19 10:16:35.285797
800,159,137,rs-50,172.31.174.193,27,interface,450,ESCH-BELVAL-AGORA,,,2025-06-19 10:16:35.285797
801,159,137,rs-51,172.31.175.129,27,interface,451,HEIDERSCHEID-TANGO,,,2025-06-19 10:16:35.285797
802,159,137,rs-52,172.31.175.161,27,interface,452,HEISPELT-NAPOLEANSGAARD,,,2025-06-19 10:16:35.285797
803,159,137,rs-53,172.31.175.193,27,interface,453,HOBSCHEID-ANTENNE,,,2025-06-19 10:16:35.285797
804,159,137,rs-54,172.31.176.161,27,interface,454,KNAPHOSCHEID-CHATEAU,,,2025-06-19 10:16:35.285797
805,159,137,rs-55,172.31.176.193,27,interface,455,LAROCHETTE-TANGO,,,2025-06-19 10:16:35.285797
806,159,137,rs-56,172.31.176.225,27,interface,456,LASAUVAGE-TANGO,,,2025-06-19 10:16:35.285797
807,159,137,rs-57,172.31.177.65,27,interface,457,LIPPERSCHEID-TANGO,,,2025-06-19 10:16:35.285797
808,159,137,rs-58,172.31.177.161,27,interface,458,LUX-CITE-JUDICIAIRE,,,2025-06-19 10:16:35.285797
809,159,137,rs-59,172.31.178.1,27,interface,459,LUX-VERLORENKOST-POLICE,,,2025-06-19 10:16:35.285797
810,159,137,rs-60,172.31.178.97,27,interface,460,MARIENDALL-FERME,,,2025-06-19 10:16:35.285797
811,159,137,rs-61,172.31.179.33,27,interface,461,REIMBERG-CHATEAU,,,2025-06-19 10:16:35.285797
812,159,137,rs-62,172.31.179.65,27,interface,462,REISDORF-VOX,,,2025-06-19 10:16:35.285797
813,159,137,rs-63,172.31.179.161,27,interface,463,RODANGE-PED-TANGO,,,2025-06-19 10:16:35.285797
814,159,137,rs-64,172.31.179.193,27,interface,464,RUMELANGE-POSTES,,,2025-06-19 10:16:35.285797
815,159,137,rs-65,172.31.180.1,27,interface,465,SANDWEILER-CHATEAU,,,2025-06-19 10:16:35.285797
816,159,137,rs-66,172.31.180.33,27,interface,466,SCHIEREN-TRELLSBAM,,,2025-06-19 10:16:35.285797
817,159,137,rs-67,172.31.180.97,27,interface,467,SCHIMPACH-ANTENNE,,,2025-06-19 10:16:35.285797
818,159,137,rs-68,172.31.180.129,27,interface,468,SENNINGERBERG-CHATEAU,,,2025-06-19 10:16:35.285797
819,159,137,rs-69,172.31.180.161,27,interface,469,VIANDEN-BASSIN-SEO,,,2025-06-19 10:16:35.285797
820,159,137,rs-70,172.31.172.129,27,interface,470,BECKERICH-TANGO,,,2025-06-19 10:16:35.285797
821,159,137,rs-71,172.31.175.1,27,interface,471,FEULEN-TANGO,,,2025-06-19 10:16:35.285797
822,159,137,rs-72,172.31.176.97,27,interface,472,KAYL-ANTENNE,,,2025-06-19 10:16:35.285797
823,159,137,rs-73,172.31.179.225,27,interface,473,SAEUL-TANGO,,,2025-06-19 10:16:35.285797
824,159,137,rs-74,172.31.180.65,27,interface,474,SCHIFFLANGE-TANGO,,,2025-06-19 10:16:35.285797
825,159,137,rs-75,172.31.181.33,27,interface,475,WILTZ-ANTENNE,,,2025-06-19 10:16:35.285797
826,159,137,rs-76,172.31.181.65,27,interface,476,,,,2025-06-19 10:16:35.285797
827,159,137,rs-80,172.31.181.193,27,interface,480,Radio-site 79 - REN-RS-UEBSYR		Uebersyren-CT,,,2025-06-19 10:16:35.285797
828,159,137,rs-81,172.31.181.225,27,interface,481,,,,2025-06-19 10:16:35.285797
829,159,137,rs-82,172.31.182.1,27,interface,482,CHG0031306 20200211 GVA,,,2025-06-19 10:16:35.285797
830,159,136,infra-mgt-srv,172.31.190.1,24,interface,962,,,,2025-06-19 10:16:35.285797
831,159,137,core-infra-mgt,172.31.129.129,25,interface,103,,,,2025-06-19 10:16:35.285797
832,159,137,rs-91,172.31.183.33,27,interface,491,,,,2025-06-19 10:16:35.285797
833,159,137,dimetra-sipprox,172.31.164.1,24,interface,15,CHG0030585 20160603 ODELUIS,,,2025-06-19 10:16:35.285797
834,159,137,rp-01,172.31.188.1,29,interface,501,,,,2025-06-19 10:16:35.285797
835,159,137,rp-02,172.31.188.9,29,interface,502,,,,2025-06-19 10:16:35.285797
836,159,137,rp-03,172.31.188.17,29,interface,503,,,,2025-06-19 10:16:35.285797
837,159,137,rp-04,172.31.188.25,29,interface,504,,,,2025-06-19 10:16:35.285797
838,159,137,rp-05,172.31.188.33,29,interface,505,,,,2025-06-19 10:16:35.285797
839,159,137,rp-06,172.31.188.41,29,interface,506,,,,2025-06-19 10:16:35.285797
840,159,137,rp-07,172.31.188.49,29,interface,507,,,,2025-06-19 10:16:35.285797
841,159,137,rp-08,172.31.188.57,29,interface,508,,,,2025-06-19 10:16:35.285797
842,159,137,rp-09,172.31.188.65,29,interface,509,,,,2025-06-19 10:16:35.285797
843,159,137,rp-10,172.31.188.73,29,interface,510,,,,2025-06-19 10:16:35.285797
844,159,137,rp-11,172.31.188.81,29,interface,511,,,,2025-06-19 10:16:35.285797
845,159,137,rp-12,172.31.188.89,29,interface,512,,,,2025-06-19 10:16:35.285797
846,159,137,rp-13,172.31.188.97,29,interface,513,,,,2025-06-19 10:16:35.285797
847,159,137,rp-14,172.31.188.105,29,interface,514,,,,2025-06-19 10:16:35.285797
848,159,137,rp-15,172.31.188.113,29,interface,515,,,,2025-06-19 10:16:35.285797
849,159,137,rp-16,172.31.188.121,29,interface,516,,,,2025-06-19 10:16:35.285797
850,159,137,rp-17,172.31.188.129,29,interface,517,,,,2025-06-19 10:16:35.285797
851,159,137,rp-18,172.31.188.137,29,interface,518,,,,2025-06-19 10:16:35.285797
852,159,137,rp-19,172.31.188.145,29,interface,519,,,,2025-06-19 10:16:35.285797
853,159,137,rp-20,172.31.188.153,29,interface,520,,,,2025-06-19 10:16:35.285797
854,159,137,rp-21,172.31.188.161,29,interface,521,,,,2025-06-19 10:16:35.285797
855,159,137,rp-22,172.31.188.169,29,interface,522,,,,2025-06-19 10:16:35.285797
856,159,137,rp-23,172.31.188.177,29,interface,523,,,,2025-06-19 10:16:35.285797
